timestamp,header,latitude,longitude,altitude,accuracy,speed,heading,tracking,gps_fix,status
1711460733.4136317,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1709002566, nanosec=606937250), frame_id='gps')",0.0,0.0,0.0,0.0,0.0,0.0,0,0,250
1711460733.713992,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1709002566, nanosec=938967250), frame_id='gps')",0.0,0.0,0.0,0.0,0.0,0.0,0,0,251
1711460734.0147352,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1709002567, nanosec=272388750), frame_id='gps')",0.0,0.0,0.0,0.0,0.0,0.0,0,0,252
1711460734.3151896,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1709002567, nanosec=594431375), frame_id='gps')",0.0,0.0,0.0,0.0,0.0,0.0,0,0,253
1711460734.6152062,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1709002567, nanosec=594431375), frame_id='gps')",0.0,0.0,0.0,0.0,0.0,0.0,0,0,253
1711460734.915615,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1709002567, nanosec=918377250), frame_id='gps')",0.0,0.0,0.0,0.0,0.0,0.0,0,0,254
1711460735.2158628,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1709002568, nanosec=239897250), frame_id='gps')",0.0,0.0,0.0,0.0,0.0,0.0,0,0,255
1711460735.5159338,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1709002568, nanosec=566116875), frame_id='gps')",0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1711460735.816254,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1709002568, nanosec=893056250), frame_id='gps')",0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
1711460736.1163535,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1709002569, nanosec=222931500), frame_id='gps')",0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1711460736.4167914,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1709002569, nanosec=555078625), frame_id='gps')",0.0,0.0,0.0,0.0,0.0,0.0,0,0,3
1711460736.7170417,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1709002569, nanosec=887144875), frame_id='gps')",0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1711460737.0171068,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1709002570, nanosec=213689875), frame_id='gps')",0.0,0.0,0.0,0.0,0.0,0.0,0,0,5
1711460737.3174915,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1709002570, nanosec=570896500), frame_id='gps')",0.0,0.0,0.0,0.0,0.0,0.0,0,0,6
1711460737.6179197,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1709002570, nanosec=901928500), frame_id='gps')",0.0,0.0,0.0,0.0,0.0,0.0,0,0,7
1711460737.9184618,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1709002570, nanosec=901928500), frame_id='gps')",0.0,0.0,0.0,0.0,0.0,0.0,0,0,7
1711460738.2186294,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1709002571, nanosec=234344625), frame_id='gps')",0.0,0.0,0.0,0.0,0.0,0.0,0,0,8
1711460738.5188925,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1709002571, nanosec=578859000), frame_id='gps')",0.0,0.0,0.0,0.0,0.0,0.0,0,0,9
1711460738.8191772,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1709002571, nanosec=913614500), frame_id='gps')",0.0,0.0,0.0,0.0,0.0,0.0,0,0,10
1711460739.1192694,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1709002572, nanosec=237976250), frame_id='gps')",0.0,0.0,0.0,0.0,0.0,0.0,0,0,11
1711460739.4196477,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1709002572, nanosec=568600750), frame_id='gps')",0.0,0.0,0.0,0.0,0.0,0.0,0,0,12
1711460739.7196486,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1709002572, nanosec=902074125), frame_id='gps')",0.0,0.0,0.0,0.0,0.0,0.0,0,0,13
